Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,Sensor_8,Sensor_9,Sensor_10,Sensor_11,Sensor_12,Sensor_13,Sensor_14,Sensor_15
1.9740508693203869,0.5849332378982747,1.4530951917140937,0.4890068531830868,-1.0049225187036712,-0.9566094358991475,0.25155190809760736,0.814713851623681,-0.23208220864777074,0.02162351592750078,1.532981565612142,2.756408813363975,-0.33983274158814286,0.14886968712890364,-0.7846338762960223
0.4194467497822918,2.7576526591220243,0.23501519325304265,-2.6345501600956758,0.6178290752795799,2.4692912460302416,-1.0162389414618365,0.8626266650010631,1.4354234759803186,0.2504375575844621,-0.9774085430182768,1.3226103127722162,-0.6787757325785737,-2.0501969839313707,-2.8982455365957778
1.6247632193086599,-0.042550380179448455,0.1578581623482599,-0.8093046483029533,-0.8851389444441038,-0.24219394214041057,0.3609384866221552,-1.098278962727321,0.27214168044657117,-0.10353481335202169,-0.20786703829432662,0.1228498676067504,0.40396752291869864,1.6484992514041943,1.4956174195988363
1.2921088057412702,0.35343132768477026,-1.2441723671076454,0.7983408528325409,1.5858506475607097,1.0341809950149066,3.8592962997145817,-0.5017794345021775,0.08034511076052486,2.059894286435525,0.2191960697033631,0.7427243476264195,-0.16951859469647776,-1.4330377808097159,-0.2105043157300745
-1.56968615745514,-1.3738374568276859,1.4016301555550672,0.8677696040374078,-0.503728547840554,-1.2668639027219308,0.9166618682714283,-0.47910310354837904,1.4898929536647896,0.3060328990909056,-0.5596984256293488,-0.052377660414965804,-0.587594867948878,2.1760667905748363,-0.2214472978606722
-1.4162639234260868,-2.296443393366729,0.2659890045705943,-0.6885113242484293,-1.2222249385521229,1.7715053348678216,0.9944885014808101,0.28053348572223374,2.6555940196960455,1.8472228708026819,-1.2609098339739497,-0.41926764951587947,1.435620914702434,0.4664063257446505,0.7572757412309564
0.0630595602856191,0.43170156028715,-0.18795131771925233,0.3661580245355104,1.5674978394689227,1.8064927954839936,-0.3371912937242658,0.10171987857850051,0.6348828295260124,1.5927472990807428,0.633533722333552,-0.7965340447058116,0.5629501636973482,0.023356542330520424,1.347792874699184
-0.20771627897678513,-1.1898338448552446,-0.18008060872430953,0.2420660830610109,-0.317553226208081,1.8479723923476126,-3.471840479029522,0.15202426319364837,0.2836645533301606,2.6280473420627017,-0.5592203232259412,-0.8261931654114725,0.9791123309650631,-0.7903672771554875,1.347596924289026
-0.8773742826606683,-0.3207381840754929,-0.11869973205231876,-0.5280191210286341,3.2111697263640235,1.156094837601224,2.6302595373633144,1.7292898701883497,-0.8632175609941617,1.7110157070320628,1.0209881775383458,-0.6517772539130563,1.8505358144252249,0.40790131883963204,2.840501100135336
0.032881464566267504,-1.3337015851943417,-0.4498612598659256,2.3537204889781584,-1.1802363567417797,-1.7458256448281908,0.8376120019973005,0.274389602980887,1.3081703551859303,1.8943246770893571,-0.2703848271418124,-1.590935270298426,1.978885828038388,0.06803491624580937,0.015747375216985438
